-1,,,,,,,Y
3024,Jet-2000,JAL Japan Airlines,,JTT,MOSCOW JET,Russia,N
3025,Jet-Ops,JAL Japan Airlines,,OPS,OPS-JET,United Arab Emirates,N
3026,Jet2.com,JAL Japan Airlines,LS,EXS,CHANNEX,United Kingdom,Y
3027,Jet4You,,8J,JFU,ARGAN,Morocco,Y
3028,JetAfrica Swaziland,,,OSW,BEVO,Swaziland,N
3029,JetBlue Airways,,B6,JBU,JETBLUE,United States,Y
3030,JetConnect,,,QNZ,QANTAS JETCONNECT,New Zealand,N
3031,JetMagic,,,JMG,JET MAGIC,Ireland,N
3032,Jetairfly,,JF,JAF,BEAUTY,Belgium,Y
3033,Jetall Holdings,,,JTL,FIREFLY,Canada,N
3034,Jetalliance,,,JAG,JETALLIANCE,Austria,N
3035,Jetclub,,0J,JCS,JETCLUB,Switzerland,N
3036,Jetcorp,,,UEJ,JETCORP,United States,N
3037,Jetcraft Aviation,,,JCC,JETCRAFT,Australia,N
3038,Jetex Aviation,,,JXA,,Lebanon,N
3039,Jetflite,,,JEF,JETFLITE,Finland,Y
3040,Jetfly Airlines,,,JFL,LINEFLYER,Austria,N
3041,Jetgo International,,,JIC,JIC-JET,Thailand,N
3042,Jetlink Express,,,JLX,KEN JET,Kenya,N
3043,Jetlink Holland,,,JLH,,Netherlands,N
3044,Jetnova de Aviacion Ejecutiva,,,JNV,JETNOVA,Spain,N
3045,Jetpro,,,JPO,JETPRO,Mexico,N
3046,Jetran Air,,,MDJ,JETRAN AIR,Romania,N
3047,Jetrider International,,,JRI,JETRIDER,United Kingdom,N
3048,Jets Ejecutivos,,,JEJ,MEXJETS,Mexico,N
3049,Jets Personales,,,JEP,JET PERSONALES,Spain,N
3050,Jets Y Servicios Ejecutivos,,,JSE,SERVIJETS,Mexico,N
3051,JetsGo,,SG,JGO,JETSGO,Canada,N
3052,Jetstar Airways,,JQ,JST,JETSTAR,Australia,Y
3053,Jetstream Air,,,JSH,STREAM-AIR,Hungary,N
3054,Jetstream Executive Travel,,,JXT,VANNIN,United Kingdom,N
3055,Jett Paqueteria,,,JPQ,JETT PAQUETERIA,Mexico,N
3056,Jett8 Airlines Cargo,,JX,JEC,,Singapore,N
3057,Jettime,,,JTG,JETTIME,Denmark,N
3058,Jettrain Corporation,,,JTN,JETTRAIN,United States,N
3059,Jetways of Iowa,,,JWY,JETWAYS,United States,N
3060,Jetx Airlines,,GX,JXX,JETBIRD,Iceland,N
3061,Jibair,,,JIB,JIBAIRLINE,Djibouti,N
3062,Jigsaw Project,,,JSW,JIGSAW,United Kingdom,N
3063,Jim Hankins Air Service,,,HKN,HANKINS,United States,N
3064,Jim Ratliff Air Service,,,RAS,SHANHIL,United States,N
3065,Joanas Avialinijos,,,JDG,LADYBLUE,Lithuania,N
3066,Job Air,,,JBR,JOBAIR,Czech Republic,N
3067,Johnson Air,,,JHN,AIR JOHNSON,United States,N
3068,Johnsons Air,,,JON,JOHNSONSAIR,Ghana,N
3069,Johnston Airways,,,JMJ,JOHNSTON,United States,N
3070,Joint Military Commission,,,JMM,JOICOMAR,Sudan,N
3071,Jomartaxi Aereo,,,JMT,JOMARTAXI,Mexico,N
3072,Jonsson,,,ODI, H Air Taxi,ODINN,N
3073,Jordan Aviation,,R5,JAV,JORDAN AVIATION,Jordan,N
3074,Jordan International Air Cargo,,,JCI,,Jordan,N
3075,Jorvik,,,JVK,ISLANDIC,Iceland,N
3076,Ju-Air,,,JUR,JUNKERS,Switzerland,N
3077,Juanda Flying School,,,JFS,JAEMCO,Indonesia,N
3078,Juba Cargo Services & Aviation Company,,,JUC,JUBA CARGO,Sudan,N
3079,Jubba Airways,,,JUB,JUBBA,Somali Republic,N
3080,Jubilee Airways,,,DKE,DUKE,United Kingdom,N
3081,Juneyao Airlines,,HO,DKH,JUNEYAO AIRLINES,China,Y
3082,Justair Scandinavia,,,MEY,MELODY,Sweden,N
3083,Justice Prisoner and Alien Transportation System,,,DOJ,JUSTICE,United States,N
3084,K D Air Corporation,,,KDC,KAY DEE,Canada,N
3085,K S Avia,,,KSA,SKY CAMEL,Latvia,N
3086,K-Mile Air,,,KMI,KAY-MILE AIR,Thailand,N
3087,KD Avia,,KD,KNI,KALININGRAD AIR,Russia,Y
3088,KLM Cityhopper,,WA,KLC,CITY,Netherlands,Y
3089,KLM Helicopter,,,KLH,KLM HELI,Netherlands,N
3090,KLM Royal Dutch Airlines,,KL,KLM,KLM,Netherlands,Y
3091,Kabo Air,,N2,QNK,KABO,Nigeria,N
3092,Kahama Mining Corporation,,,KMC,KAHAMA,Tanzania,N
3093,Kaiser Air,,,KAI,KAISER,United States,N
3094,Kalitta Air,,K4,CKS,CONNIE,United States,N
3095,Kalitta Charters,,,KFS,KALITTA,United States,N
3096,Kallat El Saker Air Company,,,KES,KALLAT EL SKER,Libya,N
3097,Kam Air,,RQ,KMF,KAMGAR,Afghanistan,Y
3098,Kampuchea Airlines,,E2,KMP,KAMPUCHEA,Cambodia,N
3099,Kanaf-Arkia Airlines,,,KIZ,,Israel,N
3100,Kanfey Ha'emek Aviation,,,KHE,KANFEY HAEMEK,Israel,N
3101,Kansas State University,,,KSU,K-STATE,United States,N
3102,Karat,,V2,AKT,AVIAKARAT,Russia,N
3103,Karibu Airways Company,,,KRB,KARIBU AIR,Tanzania,N
3104,Karlog Air Charter,,,KLG,KARLOG,Denmark,N
3105,Karthago Airlines,,,KAJ,KARTHAGO,Tunisia,N
3106,Kartika Airlines,,,KAE,KARTIKA,Indonesia,N
3107,Kata Transportation,,,KTV,KATAVIA,Sudan,N
3108,Katekavia,,,KTK,KATEKAVIA,Russia,N
3109,Kato Airline,,,KAT,KATO-AIR,Norway,N
3110,Kavminvodyavia,,KV,MVD,AIR MINVODY,Russia,Y
3111,Kavouras Inc,,,XKA,,United States,N
3112,Kaz Agros Avia,,,KRN,ANTOL,Kazakhstan,N
3113,Kaz Air West,,,KAW,KAZWEST,Kazakhstan,N
3114,Kazan Aviation Production Association,,,KAO,KAZAVAIA,Russia,N
3115,Kazan Helicopters,,,KPH,KAMA,Russia,N
3116,Kazavia,,,KKA,KAKAIR,Kazakhstan,N
3117,Kazaviaspas,,,KZS,SPAKAZ,Kazakhstan,N
3118,Keenair Charter -,,,JFK,KEENAIR,United Kingdom,N
3119,Kelix Air,,,KLX,KELIX,Nigeria,N
3120,Kelner Airways,,,FKL,KELNER,Canada,N
3121,Kelowna Flightcraft Air Charter,,,KFA,FLIGHTCRAFT,Canada,N
3122,Kendell Airlines,,,KDA,KENDELL,Australia,Y
3123,Kenmore Air,,M5,KEN,KENMORE,United States,Y
3124,Kenn Borek Air,,,KBA,BOREK AIR,Canada,N
3125,Kent Aviation,,,KAH,DEKAIR,Canada,N
3126,Kenya Airways,,KQ,KQA,KENYA,Kenya,Y
3127,Kevis,,,KVS,KEVIS,Kazakhstan,N
3128,Key Airlines,,,KEY,KEY AIR,United States,N
3129,Key Lime Air,,,LYM,KEY LIME,United States,N
3130,Keystone Aerial Surveys,,,FTP,FOOTPRINT,United States,N
3131,Keystone Air Services,,BZ,KEE,KEYSTONE,Canada,N
3132,Khalifa Airways,,,KZW,KHALIFA AIR,Algeria,N
3133,Kharkov Aircraft Manufacturing Company,,,WKH,WEST-KHARKOV,Ukraine,N
3134,Khazar,,,KHR,KHAZAR,Turkmenistan,N
3135,Khoezestan Photros Air Lines,,,KHP,PHOTROS AIR,Iran,N
3136,Khoriv-Avia,,,KRV,KHORIV-AVIA,Ukraine,N
3137,Khors Aircompany,,,KHO,AIRCOMPANY KHORS,Ukraine,N
3138,Khyber Afghan Airlines,,,KHY,KHYBER,Afghanistan,N
3139,Kiev Aviation Plant,,,UAK,AVIATION PLANT,Ukraine,N
3140,King Aviation,,,KNG,KING,United Kingdom,N
3141,Kingfisher Air Services,,,BEZ,SEA BREEZE,United States,N
3142,Kingfisher Airlines,,IT,KFR,KINGFISHER,India,Y
3143,Knighthawk Air Express,,,KNX,KNIGHT FLIGHT,Canada,N
3144,Kingston Air Services,,,KAS,KINGSTON AIR,Canada,N
3145,Kinnarps,,,KIP,KINNARPS,Sweden,N
3146,Kinshasa Airways,,,KNS,KINSHASA AIRWAYS,Democratic Republic of the Congo,N
3147,Kirov Air Enterprise,,,KTA,VYATKA-AVIA,Russia,N
3148,Kish Air,,Y9,IRK,KISHAIR,Iran,Y
3149,Kitty Hawk Aircargo,,,KHA,AIR KITTYHAWK,United States,N
3150,Kitty Hawk Airways,,,KHC,CARGO HAWK,United States,N
3151,Kiwi International Air Lines,,KP,KIA,KIWI AIR,United States,N
3152,Knight Air,,,KNA,KNIGHTAIR,Canada,N
3153,Knighthawk Express,,,KHX,RIZZ,United States,N
3154,Knights Airlines,,,KGT,KNIGHT-LINER,Nigeria,N
3155,Koanda Avacion,,,KOA,KOANDA,Spain,N
3156,Koda International,,,OYE,KODA AIR,Nigeria,N
3157,Kogalymavia Air Company,,7K,KGL,KOGALYM,Russia,Y
3158,Kom Activity,,,KOM,COMJET,Netherlands,N
3159,Komiaviatrans State Air Enterprise,,,KMA,KOMI AVIA,Russia,N
3160,Komiinteravia,,8J,KMV,KOMIINTER,Russia,N
3161,Komsomolsk-on-Amur Air Enterprise,,,KNM,KNAAPO,Russia,N
3162,Koob-Corp - 96 KFT,,,KOB,AUTOFLEX,Hungary,N
3163,Korean Air,,KE,KAL,KOREANAIR,Republic of Korea,Y
3164,Kosmas Air,,,KMG,KOSMAS CARGO,Serbia,N
3165,Kosmos,,,KSM,KOSMOS,Russia,Y
3166,Kosova Airlines,,,KOS,KOSOVA,Serbia,N
3167,Kovar Air,,,WOK,WOKAIR,Czech Republic,N
3168,Krasnojarsky Airlines,,7B,KJC,KRASNOJARSKY AIR,Russia,Y
3169,Kremenchuk Flight College,,,KFC,KREMENCHUK,Ukraine,N
3170,Krimaviamontag,,,KRG,AVIAMONTAG,Ukraine,N
3171,Kroonk Air Agency,,,KRO,KROONK,Ukraine,N
3172,Krylo Airlines,,K9,KRI,Krylo,Russia,N
3173,Krym,,,KYM,CRIMEA AIR,Ukraine,N
3174,Krystel Air Charter,,,OPC,OPTIC,United Kingdom,N
3175,Kuban Airlines,,GW,KIL,AIR KUBAN,Russia,Y
3176,Kunpeng Airlines,,VD,KPA,KUNPENG,China,N
3177,Kurzemes Avio,,,KZA,,Russia,N
3178,Kustbevakningen,,,KBV,SWECOAST,Sweden,N
3179,Kuwait Airways,,KU,KAC,KUWAITI,Kuwait,Y
3180,Kuzu Airlines Cargo,,GO,KZU,KUZU CARGO,Turkey,Y
3181,Kvadro Aero,,,QVR,PEGASO,Kyrgyzstan,N
3182,Kwena Air,,,KWN,KWENA,South Africa,N
3183,Kyrgyz Airlines,,N5,KGZ,BERMET,Kyrgyzstan,N
3184,Kyrgyz Trans Avia,,,KTC,DINARA,Kyrgyzstan,N
3185,Kyrgyzstan,,QH,LYN,ALTYN AVIA,Kyrgyzstan,N
3186,Kyrgyzstan Airlines,,R8,KGA,KYRGYZ,Kyrgyzstan,N
3187,Kyrgyzstan Department of Aviation,,,DAM,FLIGHT RESCUE,Kyrgyzstan,N
3188,Kyrgz General Aviation,,,KGB,KEMIN,Kyrgyzstan,N
3189,Kibris T,,KY,KYV,AIRKIBRIS,Turkey,N
3190,L A Helicopter,,,LAH,STAR SHIP,United States,N
3191,L J Aviation,,,LJY,ELJAY,United States,N
3192,L R Airlines,,,LRB,LADY RACINE,Czech Republic,N
3193,L&L Flygbildteknik,,,PHO,PHOTOFLIGHT,Sweden,N
3194,L'Express,,,LEX,LEX,United States,N
3195,L-3 Communications Flight Internation Aviation,,,FNT,FLIGHT INTERNATIONAL,United States,N
3196,L.A.B. Flying Service,,JF,LAB,LAB,United States,N
3197,LACSA,,LR,LRC,LACSA,Costa Rica,Y
3198,LADE - Lineas Aereas Del Estado,,,LDE,LADE,Argentina,N
3199,LAI - Linea Aerea IAACA,,KG,BNX,AIR BARINAS,Venezuela,N
3200,LAN Airlines,,LA,LAN,LAN,Chile,Y
3201,LAN Argentina,,4M,DSM,LAN AR,Argentina,Y
3202,LAN Cargo,,,LCO,LAN CARGO,Chile,N
3203,LAN Dominica,,,LNC,LANCANA,Dominican Republic,N
3204,LAN Express,,LU,LXP,LANEX,Chile,Y
3205,LAN Peru,,LP,LPE,LANPERU,Peru,Y
3206,LANSA,,,LSA,INTERNACIONAL,Dominican Republic,N
3207,LAP Colombia - Lineas Aereas Petroleras,,,APT, S.A.,LAP,N
3208,LASTP,,,OTN,LASTP,S,N
3209,LC Busre,,,LCB,BUSRE,Peru,N
3210,LOT Polish Airlines,,LO,LOT,POLLOT,Poland,Y
3211,LTE International Airways,,XO,LTE,FUN JET,Spain,Y
3212,LTU Austria,,L3,LTO,BILLA TRANSPORT,Austria,Y
3213,LTU International,,LT,LTU,LTU,Germany,N
3214,LTV Jet Fleet Corporation,,,JFC,JET-FLEET,United States,N
3215,LUKoil-Avia,,,LUK,LUKOIL,Russia,N
3216,La Ronge Aviation Services,,,ASK,AIR SASK,Canada,N
3217,La Valenciana Taxi Aereo,,,LVT,TAXIVALENCIANA,Mexico,N
3218,Labcorp,,,SKQ,SKYLAB,United States,N
3219,Labrador Airways,,,LAL,LAB AIR,Canada,N
3220,Lagun Air,,N6,JEV,,Spain,N
3221,Lake Havasu Air Service,,,HCA,HAVASU,United States,N
3222,Lakeland Aviation,,,LKL,LAKELAND,United States,N
3223,Laker Airways,,,LKR,LAKER,United States,N
3224,Laker Airways (Bahamas),,,LBH,LAKER BAHAMAS,United States,N
3225,Lamra,,,LMR,LAMAIR,Sudan,N
3226,Lanaes Aereas Trans Costa Rica,,,TCR,TICOS,Costa Rica,N
3227,Landsflug,,,ISL,ISLANDIA,Iceland,N
3228,Langtry Flying Group,,,PAP,PROFLIGHT,United Kingdom,N
3229,Lankair,,IK,LKN,Lankair,Sri Lanka,N
3230,Lanza Air,,,LZA,AEROLANZA,Spain,N
3231,Lanzarote Aerocargo,,,LZT,BARAKA,Spain,N
3232,Lao Air Company,,,LLL,LAVIE,Lao Peoples Democratic Republic,N
3233,Lao Airlines,,QV,LAO,LAO,Lao Peoples Democratic Republic,Y
3234,Lao Capricorn Air,,,LKA,NAKLOA,Lao Peoples Democratic Republic,N
3235,Laoag International Airlines,,L7,LPN,LAOAG AIR,Philippines,N
3236,Laredo Air,,,LRD,LAREDO AIR,United States,N
3237,LatCharter,,,LTC,LATCHARTER,Latvia,Y
3238,Latvian Air Force,,,LAF,LATVIAN AIRFORCE,Latvia,N
3239,Lauda Air,,NG,LDA,LAUDA AIR,Austria,Y
3240,Lauda Air Italy,,,LDI,LAUDA ITALY,Italy,N
3241,Laughlin Express,,,LEP,LAUGHLIN EXPRESS,United States,N
3242,Laus,,,LSU,LAUS AIR,Croatia,N
3243,Lawrence Aviation,,,LAR,LAWRENCE,United States,N
3244,Layang-Layang Aerospace,,,LAY,LAYANG,Malaysia,N
3245,Lease-a-Plane International,,,LPL,LEASE-A-PLANE,United States,N
3246,Lebanese Air Transport,,LQ,LAQ,LAT,Lebanon,N
3247,Lebanese Air Transport (Charter),,,LAT,LEBANESE AIR,Lebanon,N
3248,Lebanon Airport Development Corporation,,,LAD,LADCO-AIR,United States,N
3250,Leconte Airlines,,,LCA,LECONTE,United States,N
3251,Leeward Islands Air Transport,,LI,LIA,LIAT,Antigua and Barbuda,Y
3252,Legend Airlines,,,LGD,LEGENDARY,United States,N
3253,Leisure Air,,,LWD,LEISURE WORLD,United States,N
3254,Lentini Aviation,,,LEN,LENTINI,United States,N
3255,Leo-Air,,,LOR,LEO CHARTER,South Africa,N
3256,Leonsa De Aviacion,,,LEL,LEONAVIA,Spain,N
3257,Libyan Airlines,,,LYW,LIBYAN AIRWAYS,Libya,N
3258,Libyan Arab Airlines,,LN,LAA,LIBAIR,Libya,Y
3259,Libyan Arab Air Cargo,,,LCR,LIBAC,Libya,N
3260,Lid Air,,,LIQ,,Sweden,N
3261,Lignes Aeriennes Congolaises,,,LCG,CONGOLAISE,Democratic Republic of the Congo,N
3262,Lignes Aeriennes Du Tchad,,,LKD,LATCHAD,Chad,N
3263,Lignes Mauritaniennes Air Express,,,LME,LIMAIR EXPRESS,Mauritania,N
3264,Lignes Nationales Aeriennes - Linacongo,,,GCB,LINACONGO,Republic of the Congo,N
3265,Lincoln Air National Guard,,,GDQ,,United States,N
3266,Lincoln Airlines,,,LRT,,Australia,N
3267,Lindsay Aviation,,,LSY,LINDSAY AIR,United States,N
3268,Linea Aerea Costa Norte,,,NOT,COSTA NORTE,Chile,N
3269,Linea Aerea Mexicana de Carga,,,LMC,LINEAS DECARGA,Mexico,N
3270,Linea Aerea SAPSA,,L7,LNP,SAPSA,Chile,N
3271,Linea Aerea de Fumig Aguas Negras,,,NEG,AGUAS NEGRAS,Chile,N
3272,Linea Aerea de Servicio Ejecutivo Regional,,8z,LER,LASER,Venezuela,N
3273,Linea De Aeroservicios,,,LSE,,Chile,N
3274,Linea Turistica Aerotuy,,LD,TUY,AEREOTUY,Venezuela,N
3275,Lineas Aereas Alaire S.L.,,,ALR,AEROLAIRE,Spain,N
3276,Lineas Aereas Azteca,,ZE,LCD,LINEAS AZTECA,Mexico,N
3277,Lineas Aereas Canedo LAC,,,LCN,CANEDO,Bolivia,N
3278,Lineas Aereas Comerciales,,,LCM,LINEAS COMERCIALES,Mexico,N
3279,Lineas Aereas Ejectuivas De Durango,,,EDD,LINEAS DURANGO,Mexico,N
3280,Lineas Aereas Eldorado,,,EDR,ELDORADRO,Colombia,N
3281,Lineas Aereas Federales,,,FED,FEDERALES,Argentina,N
3282,Lineas Aereas Monarca,,,LMN,LINEAS MONARCA,Mexico,N
3283,Lineas Aereas San Jose,,,LIJ,LINEAS JOSE,Mexico,N
3284,Lineas Aereas del Humaya,,,UMA,HUMAYA,Mexico,N
3285,Linex,,,LEC,LECA,Central African Republic,N
3286,Linhas Aereas Santomenses,,,SMS,SANTOMENSES,S,N
3287,Linhas A,,LM,LAM,MOZAMBIQUE,Mozambique,Y
3288,Link Airways of Australia,,,LAW,,Australia,N
3289,Lion Air Services,,,WGT,WORLDGATE,United Kingdom,N
3290,Lion Mentari Airlines,,JT,LNI,LION INTER,Indonesia,Y
3291,Lions-Air,,,LEU,LIONSAIR,Switzerland,N
3292,Lithuanian Air Force,,,LYF,LITHUANIAN AIRFORCE,Lithuania,N
3293,Little Red Air Service,,,LRA,LITTLE RED,Canada,N
3294,Livingston,,LM,LVG,LIVINGSTON,Italy,N
3295,Lloyd Aereo Boliviano,,LB,LLB,LLOYDAEREO,Bolivia,N
3296,Lnair Air Services,,,LNA,ELNAIR,Spain,N
3297,Lockheed Air Terminal,,,XLG,,United States,N
3298,Lockeed Aircraft Corporation,,,LAC,LOCKHEED,United States,N
3299,Lockheed DUATS,,,XDD,,United States,N
3300,Lockheed Martin Aeronautics,,,CBD,CATBIRD,United States,N
3301,Lockheed Martin Aeronautics Company,,,LNG,LIGHTNING,United States,N
3302,Logan Air,,,LOG,LOGAN,United Kingdom,N
3303,Lom Praha Flying School,,,CLV,AEROTRAINING,Czech Republic,N
3304,Lomas Helicopters,,,LMS,LOMAS,United Kingdom,N
3305,London City Airport Jet Centre,,,LCY,LONDON CITY,United Kingdom,N
3306,London Executive Aviation,,,LNX,LONEX,United Kingdom,N
3307,London Flight Centre (Stansted),,,LOV,LOVEAIR,United Kingdom,N
3308,London Helicopter Centres,,,LHC,MUSTANG,United Kingdom,N
3309,Lone Star Airlines,,,LSS,LONE STAR,United States,N
3310,Long Island Airlines,,,ORA,LONG ISLAND,United States,N
3311,Longtail Aviation,,,LGT,LONGTAIL,Bermuda,N
3312,Lorraine Aviation,,,LRR,LORRAINE,France,N
3313,Los Cedros Aviacion,,,LSC,CEDROS,Chile,N
3314,Lotus Air,,,TAS,LOTUS FLOWER,Egypt,N
3315,Luchtvaartmaatschappij Twente,,,LTW,TWENTAIR,Netherlands,N
3316,Lucky Air,,,LKE,LUCKY AIR,China,N
3317,Luft Carago,,,LUT,LUGO,South Africa,N
3318,Luftfahrt-Vermietungs-Dienst,,,LVD,AIR SANTE,Austria,N
3319,Luftfahrtgesellschaft Walter,,HE,LGW,WALTER,Germany,Y
3320,Lufthansa,,LH,DLH,LUFTHANSA,Germany,Y
3321,Lufthansa Cargo,,LH,GEC,LUFTHANSA CARGO,Germany,Y
3322,Lufthansa CityLine,,CL,CLH,HANSALINE,Germany,Y
3323,Lufthansa Systems,,L1,,,Germany,N
3324,Lufthansa Technik,,,LHT,LUFTHANSA TECHNIK,Germany,N
3325,Lufttaxi Fluggesellschaft,,DV,LTF,Garfield,Germany,N
3326,Lufttransport,,L5,LTR,LUFT TRANSPORT,Norway,Y
3327,Luhansk,,,LHS,ENTERPRISE LUHANSK,Ukraine,N
3328,Lund University School of Aviation,,,UNY,UNIVERSITY,Sweden,N
3329,Luxair,,LG,LGL,LUXAIR,Luxembourg,Y
3330,Luxaviation,,,LXA,RED LION,Luxembourg,N
3331,Luxembourg Air Rescue,,,LUV,LUX RESCUE,Luxembourg,N
3332,Luxflight Executive,,,LFE,LUX EXPRESS,Luxembourg,N
3333,Luxor Air,,,LXO,,Egypt,N
3334,Luzair,,,LUZ,LISBON JET,Portugal,N
3335,Lviv Airlines,,5V,UKW,UKRAINE WEST,Ukraine,N
3336,Lydd Air,,,LYD,LYDDAIR,United Kingdom,N
3337,Lynch Flying Service,,,LCH,LYNCH AIR,United States,N
3338,Lynden Air Cargo,,L2,LYC,LYNDEN,United States,N
3339,Lynx Air International,,,LXF,LYNX FLIGHT,United States,N
3340,Lynx Aviation,,,LYX,LYNX AIR,Pakistan,N
3342,L,,MJ,LPR,LAPA,Argentina,Y
3343,L,,,LAU,SURAMERICANO,Colombia,N
3344,M & N Aviation,,,JNH,JONAH,United States,N
3345,MAC Fotografica,,,MCF,MAC FOTO,Spain,N
3346,MANAG'AIR,,,MRG,MANAG'AIR,France,N
3347,MAP-Management and Planung,,,MPJ,MAPJET,Austria,N
3348,MAS Airways,,,TFG,TRAFALGAR,United Kingdom,N
3349,MasAir,,M7,MAA,MAS CARGA,Mexico,Y
3350,MAT Macedonian Airlines,,IN,MAK,MAKAVIO,Macedonia,Y
3351,MCC Aviation,,,MCC,DISCOVERY,South Africa,N
3352,MG Aviacion,,,MGA,MAG AVACION,Spain,N
3353,MIA Airlines,,,JLA,SALLINE,Romania,N
3354,MIAT Mongolian Airlines,,OM,MGL,MONGOL AIR,Mongolia,Y
3355,MIT Airlines,,,MNC,MUNCIE,Canada,N
3356,MK Airline,,,MKA,KRUGER-AIR,Ghana,N
3357,MNG Airlines,,MB,MNB,BLACK SEA,Turkey,Y
3358,MSR Flug-Charter,,,EBF,SKYRUNNER,Germany,N
3359,MTC Aviacion,,,MCV,MTC AVIACION,Mexico,N
3360,Mac Aviation,,,MAQ,MAC AVIATION,Spain,N
3361,Mac Dan Aviation Corporation,,,MCN,MAC DAN,United States,N
3362,MacKnight Airlines,,,MTD,,Australia,N
3363,Macair Airlines,,CC,MCK,,Australia,Y
3364,Macedonian Airlines,,,MCS,MACAIR,Greece,N
3365,Madina Air,,,MDH,MADINA AIR,Libya,N
3366,Maersk,,DM,,,Denmark,Y
3367,Magic Blue Airlines,,,MJB,MAGIC BLUE,Netherlands,N
3368,Magna Air,,,MGR,MAGNA AIR,Austria,N
3369,Mahalo Air,,,MLH,MAHALO,United States,N
3370,Mahan Air,,W5,IRM,MAHAN AIR,Iran,Y
3371,Mahfooz Aviation,,M2,MZS,MAHFOOZ,Gambia,N
3372,Maine Aviation,,,MAT,MAINE-AV,United States,N
3373,Majestic Airlines,,,MAJ,MAGIC AIR,United States,N
3374,Mak Air,,,AKM,MAKAIR,Kazakhstan,N
3375,Malagasy Airlines,,,MLG,,Madagascar,N
3376,Malawi Express,,,MLX,MALAWI EXPRESS,Malawi,N
3377,Malaya Aviatsia Dona,,,MKK,AEROKEY,Russia,N
3378,Malaysia Airlines,,MH,MAS,MALAYSIAN,Malaysia,Y
3379,Mali Air,,,MAE,MALI AIREXPRESS,Austria,N
3380,Mali Air Express,,,VXP,AVION EXPRESS,Mali,N
3381,Mali Airways,,,MTZ,MALI AIRWAYS,Mali,N
3382,Malila Airlift,,,MLC,MALILA,Democratic Republic of the Congo,N
3383,Mall Airways,,,MLS,MALL-AIRWAYS,United States,N
3384,Malmo Aviation,,,SCW,SCANWING,Sweden,Y
3385,Malmoe Air Taxi,,,LOD,LOGIC,Sweden,N
3386,Malmö Aviation,,TF,SCW,Scanwings,Sweden,Y
3387,Malta Air Charter,,R5,MAC,MALTA CHARTER,Malta,Y
3388,Malta Wings,,,MWS,MALTA WINGS,Malta,N
3389,Malév,,MA,MAH,MALEV,Hungary,Y
3390,Manaf International Airways,,,MLB,MANAF,Burundi,N
3391,Mandala Airlines,,RI,MDL,MANDALA,Indonesia,Y
3392,Mandarin Airlines,,AE,MDA,Mandarin,Taiwan,Y
3393,Mango,,JE,MNO,TULCA,South Africa,Y
3394,Manhattan Air,,,MHN,MANHATTAN,United Kingdom,N
3395,Manitoulin Air Services,,,MTO,MANITOULIN,Canada,N
3396,Mann Air,,,MNR,TEEMOL,United Kingdom,N
3397,Mannion Air Charter,,,MAN,MANNION,United States,N
3398,Mantrust Asahi Airways,,,MTS,MANTRUST,Indonesia,N
3399,Manx Airlines,,,MNX,MANX,United Kingdom,N
3400,Maple Air Services,,,MAD,MAPLE AIR,Canada,N
3401,March Helicopters,,,MAR,MARCH,United Kingdom,N
3402,Marcopolo Airways,,,MCP,MARCOPOLO,Afghanistan,N
3403,Marghi Air,,,MGI,MARGHI,Nigeria,N
3404,Markair,,,MRK,MARKAIR,United States,N
3405,Markoss Aviation,,,MKO,GOSHAWK,United Kingdom,N
3406,Mars RK,,6V,MRW,AVIAMARS,Ukraine,N
3407,Marshall Aerospace,,,MCE,MARSHALL,United Kingdom,N
3408,Marsland Aviation,,M7,MSL,MARSLANDAIR,Sudan,N
3409,Martin Aviation Services,,,XMA,,United States,N
3410,Martin-Baker,,,MBE,MARTIN,United Kingdom,N
3411,Martinair,,MP,MPH,MARTINAIR,Netherlands,Y
3412,Martinaire,,,MRA,MARTEX,United States,N
3413,Martyn Fiddler Associates,,,MFA,SEAHORSE,United Kingdom,N
3414,Marvin Limited,,,MVN,MARVIN,United Kingdom,N
3415,Maryland State Police,,,TRP,TROOPER,United States,N
3416,Massachusetts Institute of Technology,,,MTH,RESEARCH,United States,N
3417,Massey University School of Aviation,,,MSY,MASSEY,New Zealand,N
3418,Master Airways,,,MSW,MASTER AIRWAYS,Serbia,N
3419,Master Planner,,,MPL,,United States,N
3420,Masterjet,,,LMJ,MASTERJET,Portugal,N
3421,Mastertop Linhas Aereas,,Q4,,,Brazil,N
3422,Mauria,,,MIA,MAURIA,Mauritania,N
3423,Mauritanienne Aerienne Et Navale,,,MNV,NAVALE,Mauritania,N
3424,Mauritanienne Air Fret,,,MRF,MAUR-FRET,Mauritania,N
3425,Mauritanienne Airways,,,MWY,MAURITANIENNE,Mauritania,N
3426,Mauritanienne De Transport Aerien,,,MDE,MAURI-TRANS,Mauritania,N
3427,Maverick Airways,,,MVR,MAV-AIR,United States,N
3428,Mavial Magadan Airlines,,H5,MVL,Mavial,Russia,N
3429,Max Avia,,,MAI,MAX AVIA,Kyrgyzstan,N
3430,Max Sea Food,,,MSF,MAXESA,El Salvador,N
3431,Max-Aviation,,,MAX,MAX AVIATION,Canada,N
3432,Maxair,,8M,MXL,MAXAIR,Sweden,Y
3433,Maximus Air Cargo,,,MXU,CARGO MAX,United Arab Emirates,N
3434,Maxjet Airways,,MY,MXJ,MAX-JET,United States,N
3435,Maxsus-Avia,,,MXS,MAXSUS-AVIA,Uzbekistan,N
